ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
6988,2021-09-01 11:30:00,2021-09-01 13:15:00,2021-09-01 10:45:00,88097,3,88100,88107,47658.1,47372.1514,Stop,-0.6,-1,7,11571,3,0.465499917179,3,0.463396036517,2,0.609304597531,2,0.558457756403,2
6989,2021-09-01 13:45:00,2021-09-01 19:15:00,2021-09-01 13:30:00,88108,1,88109,88131,47488.1,48422.1571111,Stop,1.96692879082,3.27821465136,22,11573,3,0.436293090845,3,0.357717747116,5,0.461364380431,2,0.44301560514,2
6990,2021-09-01 14:15:00,2021-09-01 19:00:00,2021-09-01 13:30:00,88108,3,88111,88130,47440.5,48426.1006667,Stop,2.07755117814,3.4625852969,19,11575,3,0.610591835754,2,0.394103438766,5,0.321973929035,2,0.386981518415,2
6991,2021-09-01 19:45:00,2021-09-02 14:30:00,2021-09-01 19:45:00,88133,0,88133,88208,48136.9,49626.8071111,Stop,3.09514553515,5.15857589192,75,11577,3,0.691026435171,5,0.712698677724,4,0.555799190282,2,0.399148804309,2
6992,2021-09-01 19:45:00,2021-09-02 14:30:00,2021-09-01 19:30:00,88132,1,88133,88208,48136.9,49626.8071111,Stop,3.09514553515,5.15857589192,75,11578,3,0.667974007193,4,0.705875832479,3,0.555799190282,2,0.399148804309,2
6993,2021-09-01 20:15:00,2021-09-02 14:30:00,2021-09-01 19:45:00,88133,2,88135,88208,48251,49634.8757778,Stop,2.86807688499,4.78012814165,73,11581,3,0.582987900587,5,0.550515765315,4,0.365225906176,2,0.387400791035,2
6994,2021-09-01 20:15:00,2021-09-02 14:30:00,2021-09-01 19:30:00,88132,3,88135,88208,48251,49634.8757778,Stop,2.86807688499,4.78012814165,73,11582,3,0.649799337034,2,0.674647625753,3,0.365225906176,2,0.387400791035,2
6995,2021-09-01 20:30:00,2021-09-02 14:30:00,2021-09-01 19:45:00,88133,3,88136,88208,48293.1,49640.9177778,Stop,2.79091169914,4.65151949857,72,11583,3,0.56309249988,3,0.639926276392,4,0.320508291894,2,0.395154941145,2
6996,2021-09-02 14:45:00,2021-09-02 18:15:00,2021-09-02 14:45:00,88209,0,88209,88223,49548.8,49251.5072,Stop,-0.6,-1,14,11584,3,0.523894959273,5,0.485804781224,2,0.469884032873,2,0.405380281384,2
6997,2021-09-02 15:00:00,2021-09-02 18:15:00,2021-09-02 14:45:00,88209,1,88210,88223,49493.6,49196.6384,Stop,-0.6,-1,13,11585,3,0.560981795164,5,0.430057505778,2,0.567239860562,2,0.42922303369,2
6998,2021-09-02 15:15:00,2021-09-02 18:15:00,2021-09-02 14:45:00,88209,2,88211,88223,49522.2,49225.0668,Stop,-0.6,-1,12,11586,3,0.538026012717,4,0.492023582159,2,0.559580542345,2,0.537913351775,2
6999,2021-09-02 15:30:00,2021-09-02 17:45:00,2021-09-02 14:45:00,88209,3,88212,88221,49645.8,49347.9252,Stop,-0.6,-1,9,11587,3,0.566980397572,1,0.617724264002,2,0.490846786198,2,0.463937694172,2
7000,2021-09-02 18:30:00,2021-09-03 00:30:00,2021-09-02 18:30:00,88224,0,88224,88248,49238.4,49068.1386667,Stop,-0.345789735924,-0.57631622654,24,11588,3,0.3836633207,3,0.543467252254,5,0.52375539338,2,0.510642803747,2
7001,2021-09-02 18:45:00,2021-09-03 00:30:00,2021-09-02 18:30:00,88224,1,88225,88248,49296,49069.4728889,Stop,-0.459524324714,-0.765873874524,23,11589,3,0.3009129405,1,0.372969498133,5,0.433865889573,2,0.36617281252,2
7002,2021-09-02 19:00:00,2021-09-03 00:30:00,2021-09-02 18:30:00,88224,2,88226,88248,49336.2,49071.0688889,Stop,-0.537396700822,-0.895661168037,22,11590,3,0.305490579369,5,0.365742340003,5,0.456794668027,2,0.380685479755,2
7003,2021-09-03 00:45:00,2021-09-03 10:45:00,2021-09-03 00:45:00,88249,0,88249,88289,48579.5,49745.2733333,Stop,2.39972279116,3.99953798527,40,11592,3,0.659879510285,5,0.554552634235,4,0.379856191565,2,0.38804497213,2
7004,2021-09-03 01:00:00,2021-09-03 10:45:00,2021-09-03 00:45:00,88249,1,88250,88289,48548.4,49744.5893333,Stop,2.46391092875,4.10651821458,39,11593,3,0.736251896962,2,0.675013695973,4,0.471712012258,2,0.515531181899,2
7005,2021-09-03 01:15:00,2021-09-03 10:45:00,2021-09-03 00:45:00,88249,2,88251,88289,48528.2,49747.6124444,Stop,2.51279141704,4.18798569507,38,11594,3,0.648131718422,1,0.59712534547,4,0.391385893233,2,0.406783733882,2
7006,2021-09-03 01:30:00,2021-09-03 10:45:00,2021-09-03 00:45:00,88249,3,88252,88289,48441,49743.7997778,Stop,2.68945681918,4.48242803196,37,11595,3,0.576233062382,1,0.448281220973,4,0.495827102423,2,0.402921949517,2
7007,2021-09-03 11:00:00,2021-09-03 11:00:00,2021-09-03 11:00:00,88290,0,88290,88290,49806.9,49508.0586,Stop,-0.6,-1,0,11596,3,0.593737328266,5,0.481069263766,2,0.568869113123,2,0.608328963522,2
7008,2021-09-03 11:15:00,2021-09-03 18:00:00,2021-09-03 11:15:00,88291,0,88291,88318,49672.3,50234.7475556,Stop,1.13231631222,1.8871938537,27,11597,3,0.493750090988,3,0.64581312381,3,0.431769325608,2,0.370087989415,2
7009,2021-09-03 11:15:00,2021-09-03 18:00:00,2021-09-03 11:00:00,88290,1,88291,88318,49672.3,50234.7475556,Stop,1.13231631222,1.8871938537,27,11598,3,0.493750090988,3,0.633000633068,2,0.431769325608,2,0.370087989415,2
7010,2021-09-03 11:45:00,2021-09-03 18:00:00,2021-09-03 11:15:00,88291,2,88293,88318,49927.5,50227.7006667,Stop,0.601273179444,1.00212196574,25,11601,3,0.635977190661,5,0.665645563394,3,0.63839741395,2,0.650758171894,2
7011,2021-09-03 11:45:00,2021-09-03 18:00:00,2021-09-03 11:00:00,88290,3,88293,88318,49927.5,50227.7006667,Stop,0.601273179444,1.00212196574,25,11602,3,0.642827715081,4,0.586165469233,2,0.63839741395,2,0.650758171894,2
7012,2021-09-03 12:00:00,2021-09-03 18:00:00,2021-09-03 11:15:00,88291,3,88294,88318,50128.4,50220.8522222,Stop,0.184430826083,0.307384710138,24,11603,3,0.567851937118,2,0.546430310479,3,0.684962034529,2,0.713669598106,2
7013,2021-09-03 18:30:00,2021-09-03 20:45:00,2021-09-03 18:30:00,88320,0,88320,88329,50313,50102.3,Friday,-0.418778446922,-0.697964078204,9,11604,3,0.304879813933,3,0.461776607429,3,0.510209982336,2,0.467592905944,2
7014,2021-09-03 18:45:00,2021-09-03 20:15:00,2021-09-03 18:30:00,88320,1,88321,88327,50349.9,50047.8006,Stop,-0.6,-1,6,11605,3,0.281367299392,5,0.492133226247,3,0.472624898014,2,0.554216956606,2
7015,2021-09-04 12:15:00,2021-09-04 17:00:00,2021-09-04 12:15:00,88391,0,88391,88410,49947.1,49647.4174,Stop,-0.6,-1,19,11612,3,0.490025825169,2,0.53377233505,5,0.375206350792,2,0.345417002713,2
7016,2021-09-04 12:30:00,2021-09-04 15:30:00,2021-09-04 12:15:00,88391,1,88392,88404,50107.8,49807.1532,Stop,-0.6,-1,12,11613,3,0.640553741057,1,0.513876117212,5,0.508291861657,2,0.576811049344,2
7017,2021-09-04 12:45:00,2021-09-04 14:00:00,2021-09-04 12:15:00,88391,2,88393,88398,50219.2,49917.8848,Stop,-0.6,-1,5,11614,3,0.538799118701,3,0.59427270705,5,0.7504539113,2,0.811570325907,2
7018,2021-09-04 13:00:00,2021-09-04 14:00:00,2021-09-04 12:15:00,88391,3,88394,88398,50217.8,49916.4932,Stop,-0.6,-1,4,11615,3,0.622486208153,1,0.6020753953,5,0.760514140891,2,0.794018130228,2
7019,2021-09-04 17:15:00,2021-09-04 17:15:00,2021-09-04 17:15:00,88411,0,88411,88411,49678.5,49380.429,Stop,-0.6,-1,0,11616,3,0.773486567866,1,0.663509657785,5,0.368353427144,2,0.437207377816,2
7020,2021-09-04 17:45:00,2021-09-05 04:00:00,2021-09-04 17:30:00,88412,1,88413,88454,49663.4,49644.6182222,Stop,-0.0378181473233,-0.0630302455389,41,11619,3,0.517174654215,5,0.574241690062,1,0.388185484811,2,0.36731167232,2
7021,2021-09-04 17:45:00,2021-09-05 04:00:00,2021-09-04 17:15:00,88411,2,88413,88454,49663.4,49644.6182222,Stop,-0.0378181473233,-0.0630302455389,41,11620,3,0.330329621067,3,0.467387262374,5,0.388185484811,2,0.36731167232,2
7022,2021-09-04 18:00:00,2021-09-04 19:00:00,2021-09-04 17:30:00,88412,2,88414,88418,49940.4,49640.7576,Stop,-0.6,-1,4,11621,3,0.43978739754,4,0.512392118449,1,0.476787428107,2,0.45922678868,2
7023,2021-09-04 18:00:00,2021-09-04 19:00:00,2021-09-04 17:15:00,88411,3,88414,88418,49940.4,49640.7576,Stop,-0.6,-1,4,11622,3,0.505280987724,5,0.463883569766,5,0.476787428107,2,0.45922678868,2
7024,2021-09-04 18:15:00,2021-09-05 04:00:00,2021-09-04 17:30:00,88412,3,88415,88454,49905.8,49637.7951111,Stop,-0.537021526333,-0.895035877222,39,11623,3,0.497453951503,1,0.51172217394,1,0.310266932619,2,0.400276634512,2
7025,2021-09-05 09:15:00,2021-09-06 11:30:00,2021-09-05 09:15:00,88475,0,88475,88580,50052.6,51591.2575556,Stop,3.07408117771,5.12346862952,105,11624,3,0.757227998832,4,0.718994893886,3,0.663188201552,2,0.688405515117,2
7026,2021-09-05 09:30:00,2021-09-06 11:30:00,2021-09-05 09:15:00,88475,1,88476,88580,50104.6,51606.7953333,Stop,2.99811860255,4.99686433758,104,11625,3,0.681996860128,1,0.641128401496,3,0.669422607462,2,0.590081083485,2
7027,2021-09-05 09:45:00,2021-09-06 11:30:00,2021-09-05 09:15:00,88475,2,88477,88580,50097.4,51609.62,Stop,3.01855984542,5.0309330757,103,11626,3,0.707532774125,2,0.784114520472,3,0.653546898134,2,0.547349273542,2
7028,2021-09-05 10:00:00,2021-09-06 11:30:00,2021-09-05 09:15:00,88475,3,88478,88580,50114.4,51614.4037778,Stop,2.99315920729,4.98859867882,102,11627,3,0.678013200044,1,0.688911288659,3,0.700904846389,2,0.663950982394,2
7029,2021-09-06 11:45:00,2021-09-06 12:00:00,2021-09-06 11:45:00,88581,0,88581,88582,51458.2,51149.4508,Stop,-0.6,-1,1,11628,3,0.546686705687,5,0.66830915974,3,0.679815889746,2,0.58637898538,2
7030,2021-09-06 12:00:00,2021-09-06 12:00:00,2021-09-06 11:45:00,88581,1,88582,88582,51355.7,51047.5658,Stop,-0.6,-1,0,11629,3,0.508755168915,1,0.633825909442,3,0.596823183575,2,0.403365069736,2
7031,2021-09-07 07:00:00,2021-09-07 08:15:00,2021-09-07 07:00:00,88658,0,88658,88663,52317.2,52003.2968,Stop,-0.6,-1,5,11636,3,0.597220704878,5,0.719461542705,2,0.739228201505,2,0.777817283012,2
7032,2021-09-07 07:15:00,2021-09-07 08:15:00,2021-09-07 07:00:00,88658,1,88659,88663,52156.3,51843.3622,Stop,-0.6,-1,4,11637,3,0.516132507036,1,0.602875692612,2,0.51141054953,2,0.515393767325,2
7033,2021-09-07 07:30:00,2021-09-07 08:15:00,2021-09-07 07:00:00,88658,2,88660,88663,52272.7,51959.0638,Stop,-0.6,-1,3,11638,3,0.420132253435,5,0.571530440821,2,0.567341363012,2,0.518184096638,2
