ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
12334,2023-09-19 14:45:00,2023-09-19 17:00:00,2023-09-19 14:00:00,156268,3,156271,156280,27110.5,27187.6368889,Stop,0.28452772501,0.474212875017,9,19731,4,0.592952801528,4,0.549731986212,1,0.592097229445,3,0.649491533144,3
12335,2023-09-19 17:15:00,2023-09-19 21:15:00,2023-09-19 17:15:00,156281,0,156281,156297,27164.8,27001.8112,Stop,-0.6,-1,16,19732,4,0.687510865465,2,0.56566166404,1,0.383770314106,3,0.454206272412,3
12336,2023-09-19 17:30:00,2023-09-19 21:15:00,2023-09-19 17:15:00,156281,1,156282,156297,27138.3,26975.4702,Stop,-0.6,-1,15,19733,4,0.646487230434,4,0.495401582189,1,0.242938767632,3,0.343423626639,3
12337,2023-09-19 17:45:00,2023-09-19 21:15:00,2023-09-19 17:15:00,156281,2,156283,156297,27194.7,27031.5318,Stop,-0.6,-1,14,19734,4,0.595348190573,4,0.618133419937,1,0.573611230159,3,0.600263636549,3
12338,2023-09-19 18:00:00,2023-09-20 03:45:00,2023-09-19 17:15:00,156281,3,156284,156323,27127.8,27075.794,Stop,-0.191707399789,-0.319512332982,39,19735,4,0.441559400399,2,0.361614710193,1,0.319338622756,3,0.297460327056,3
12339,2023-09-19 21:30:00,2023-09-20 03:45:00,2023-09-19 21:30:00,156298,0,156298,156323,26995.4,27072.7033333,Stop,0.286357428797,0.477262381328,25,19736,4,0.446511868306,3,0.35671005501,4,0.418892880178,3,0.391131138748,3
12340,2023-09-19 22:00:00,2023-09-20 03:45:00,2023-09-19 21:30:00,156298,2,156300,156323,27121.6,27068.9962222,Stop,-0.193955289429,-0.323258815715,23,19738,4,0.457691068832,5,0.5319997799,4,0.499821237669,3,0.515038145495,3
12341,2023-09-20 05:00:00,2023-09-20 19:15:00,2023-09-20 05:00:00,156328,0,156328,156385,27045.6,26955.536,Stop,-0.333007956932,-0.555013261553,57,19740,4,0.386754225769,2,0.340458988563,1,0.416813220871,3,0.508669673766,3
12342,2023-09-20 05:15:00,2023-09-20 19:15:00,2023-09-20 05:00:00,156328,1,156329,156385,27038.6,26956.3762222,Stop,-0.304097763116,-0.506829605193,56,19741,4,0.399402598668,2,0.233737330593,1,0.542056689509,3,0.598333654331,3
12343,2023-09-27 10:30:00,2023-09-27 12:30:00,2023-09-27 10:30:00,156830,0,156830,156838,26356.2,26658.1924444,Stop,1.14581178032,1.90968630053,8,19748,4,0.74625021201,2,0.371433213839,2,0.525378405854,3,0.675410870394,3
12344,2023-09-27 10:45:00,2023-09-27 12:30:00,2023-09-27 10:30:00,156830,1,156831,156838,26382.5,26656.1657778,Stop,1.03730039904,1.72883399841,7,19749,4,0.813847422139,1,0.60239312247,2,0.767474650815,3,0.794231144981,3
12345,2023-09-27 11:00:00,2023-09-27 12:30:00,2023-09-27 10:30:00,156830,2,156832,156838,26393.8,26655.8026667,Stop,0.992667469886,1.65444578314,6,19750,4,0.811012817026,1,0.624925131982,2,0.724920822941,3,0.796918054712,3
12346,2023-09-27 11:15:00,2023-09-27 12:30:00,2023-09-27 10:30:00,156830,3,156833,156838,26428.8,26655.5493333,Stop,0.85796303023,1.42993838372,5,19751,4,0.7941633965,3,0.70186177859,2,0.800457978822,3,0.765588659122,3
12347,2023-09-27 12:45:00,2023-09-27 13:45:00,2023-09-27 12:45:00,156839,0,156839,156843,26637.1,26606.6073333,Stop,-0.114474423517,-0.190790705862,4,19752,4,0.697704401079,3,0.779715935633,1,0.742836669999,3,0.759415416382,3
12348,2023-09-27 13:00:00,2023-09-27 13:45:00,2023-09-27 12:45:00,156839,1,156840,156843,26685.1,26606.9366667,Stop,-0.292910025945,-0.488183376574,3,19753,4,0.751838491253,4,0.80768449501,1,0.838024398731,3,0.844199553513,3
12349,2023-09-27 13:15:00,2023-09-27 13:45:00,2023-09-27 12:45:00,156839,2,156841,156843,26738.5,26594.7633333,Stop,-0.537564435801,-0.895940726335,2,19754,4,0.652642747949,3,0.871373064804,1,0.928789725494,3,0.887402834651,3
12350,2023-09-27 13:30:00,2023-09-27 13:45:00,2023-09-27 12:45:00,156839,3,156842,156843,26705.5,26570.3135556,Stop,-0.506211995448,-0.84368665908,1,19755,4,0.503681043611,2,0.876309019304,1,0.902920958753,3,0.870692637891,3
12351,2023-09-27 14:00:00,2023-09-27 14:15:00,2023-09-27 14:00:00,156844,0,156844,156845,26583.4,26423.8996,Stop,-0.6,-1,1,19756,4,0.721619462984,5,0.544483494178,5,0.810189848596,3,0.724072721426,3
12352,2023-09-27 14:15:00,2023-09-27 14:15:00,2023-09-27 14:00:00,156844,1,156845,156845,26534.4,26375.1936,Stop,-0.6,-1,0,19757,4,0.626452167751,1,0.446417482062,5,0.819948555477,3,0.762175590687,3
12353,2023-09-27 14:30:00,2023-09-27 14:45:00,2023-09-27 14:30:00,156846,0,156846,156847,26295,26137.23,Stop,-0.6,-1,1,19758,4,0.385786860712,1,0.628882315229,5,0.0986317554948,3,0.177442838896,3
12354,2023-09-27 14:30:00,2023-09-27 14:45:00,2023-09-27 14:00:00,156844,2,156846,156847,26295,26137.23,Stop,-0.6,-1,1,19759,4,0.480913973761,4,0.628882315229,5,0.0986317554948,3,0.177442838896,3
12355,2023-09-27 14:45:00,2023-09-27 18:00:00,2023-09-27 14:30:00,156846,1,156847,156860,26194.6,26104.1757778,Stop,-0.345201767625,-0.575336279375,13,19760,4,0.791524880699,3,0.602428478607,5,0.136688746379,3,0.255179595788,3
12356,2023-09-27 14:45:00,2023-09-27 18:00:00,2023-09-27 14:00:00,156844,3,156847,156860,26194.6,26104.1757778,Stop,-0.345201767625,-0.575336279375,13,19761,4,0.868016801603,4,0.602428478607,5,0.136688746379,3,0.255179595788,3
12357,2023-09-27 15:00:00,2023-09-27 18:00:00,2023-09-27 14:30:00,156846,2,156848,156860,26152.7,26104.0068889,Stop,-0.186187701886,-0.310312836476,12,19762,4,0.616005422486,3,0.344681768943,5,0.0798023272936,3,0.133176560022,3
12358,2023-09-27 15:15:00,2023-09-27 18:00:00,2023-09-27 14:30:00,156846,3,156849,156860,26249.4,26101.8915556,Stop,-0.561949775783,-0.936582959639,11,19763,4,0.564440531187,3,0.710754607043,5,0.197631411652,3,0.257467332409,3
12359,2023-09-27 18:45:00,2023-09-28 03:00:00,2023-09-27 18:45:00,156863,0,156863,156896,26235.8,26308.7857778,Stop,0.278191546581,0.463652577634,33,19764,4,0.749001461241,3,0.476426298047,1,0.301572078529,3,0.261814696843,3
12360,2023-09-27 19:00:00,2023-09-28 03:00:00,2023-09-27 18:45:00,156863,1,156864,156896,26202.7,26309.6724444,Stop,0.408249701155,0.680416168591,32,19765,4,0.688468112474,2,0.373608215745,1,0.329607401087,3,0.176738208132,3
