ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
11103,2023-02-08 13:30:00,2023-02-08 15:30:00,2023-02-08 13:00:00,136888,2,136890,136898,23030.3,22892.1182,Stop,-0.6,-1,8,17578,4,0.625689869491,3,0.410759385336,4,0.403514434193,3,0.44042622266,3
11104,2023-02-08 21:30:00,2023-02-09 02:45:00,2023-02-08 21:30:00,136922,0,136922,136943,22882.5,22786.0988889,Stop,-0.421287495296,-0.702145825493,21,17580,4,0.482247070049,4,0.478358221835,3,0.308880381958,3,0.388589878816,3
11105,2023-02-08 21:45:00,2023-02-09 02:45:00,2023-02-08 21:30:00,136922,1,136923,136943,22929.3,22791.7242,Stop,-0.6,-1,20,17581,4,0.406105788373,3,0.464987231514,3,0.470657735309,3,0.506285312735,3
11106,2023-02-08 22:00:00,2023-02-09 02:45:00,2023-02-08 21:30:00,136922,2,136924,136943,22922.4,22785.588,Stop,-0.59684849754,-0.994747495899,19,17582,4,0.540720767467,5,0.467811052775,3,0.443824958312,3,0.49379157032,3
11107,2023-02-08 22:15:00,2023-02-09 02:45:00,2023-02-08 21:30:00,136922,3,136925,136943,22919.1,22786.9137778,Stop,-0.576751365552,-0.96125227592,18,17583,4,0.55496803555,5,0.51076154218,3,0.470807274193,3,0.53687207579,3
11108,2023-02-09 06:00:00,2023-02-09 15:30:00,2023-02-09 06:00:00,136956,0,136956,136994,22568.7,22559.8377778,Stop,-0.0392677567703,-0.0654462612839,38,17584,4,0.494374200956,5,0.518996097774,1,0.634090360446,3,0.648378412118,3
11109,2023-02-09 06:15:00,2023-02-09 15:30:00,2023-02-09 06:00:00,136956,1,136957,136994,22555.8,22559.234,Stop,0.0152244655477,0.0253741092461,37,17585,4,0.353758844843,3,0.558439977667,1,0.6135653835,3,0.489402866065,3
11110,2023-02-12 01:45:00,2023-02-12 12:45:00,2023-02-12 01:30:00,137226,1,137227,137271,21767.5,21802.8988889,Stop,0.162622666309,0.271037777182,44,17593,4,0.760060516416,4,0.432514732359,3,0.381257428643,3,0.375061717832,3
11111,2023-02-12 13:00:00,2023-02-12 17:45:00,2023-02-12 13:00:00,137272,0,137272,137291,21790.5,21949.1315556,Stop,0.727984927173,1.21330821195,19,17596,4,0.824136921539,4,0.781290067417,4,0.651405132695,3,0.720316332946,3
11112,2023-02-12 13:15:00,2023-02-12 17:45:00,2023-02-12 13:00:00,137272,1,137273,137291,21793.6,21948.9162222,Stop,0.712668958879,1.18778159813,18,17597,4,0.765396550433,4,0.806912182198,4,0.639747855404,3,0.634424445116,3
11113,2023-02-12 13:30:00,2023-02-12 17:45:00,2023-02-12 13:00:00,137272,2,137274,137291,21764.3,21948.6797778,Stop,0.847166128834,1.41194354806,17,17598,4,0.79577404302,5,0.840532634839,4,0.679309674815,3,0.687667061958,3
11114,2023-02-12 13:45:00,2023-02-12 17:45:00,2023-02-12 13:00:00,137272,3,137275,137291,21755.9,21947.9957778,Stop,0.882959462848,1.47159910475,16,17599,4,0.816428511299,2,0.616549323423,4,0.640712195688,3,0.771383131545,3
11115,2023-02-12 18:00:00,2023-02-12 21:15:00,2023-02-12 18:00:00,137292,0,137292,137305,21953.5,21868.9546667,Stop,-0.385110954214,-0.641851590356,13,17600,4,0.710767979253,4,0.736063360074,2,0.833602121435,3,0.846315615837,3
11116,2023-02-12 18:15:00,2023-02-12 21:15:00,2023-02-12 18:00:00,137292,1,137293,137305,21938.5,21867.9202222,Stop,-0.321716515613,-0.536194192688,12,17601,4,0.698900241012,2,0.820198935578,2,0.79025930791,3,0.842758208753,3
11117,2023-02-12 18:30:00,2023-02-12 21:15:00,2023-02-12 18:00:00,137292,2,137294,137305,21927.4,21867.1391111,Stop,-0.274820037437,-0.458033395728,11,17602,4,0.710412059904,2,0.784593446928,2,0.825501451262,3,0.9169527516,3
11118,2023-02-12 18:45:00,2023-02-12 21:15:00,2023-02-12 18:00:00,137292,3,137295,137305,21939.7,21866.2566667,Stop,-0.334750854995,-0.557918091658,10,17603,4,0.689354083267,5,0.795265446338,2,0.811923064292,3,0.887018874856,3
11119,2023-02-12 21:30:00,2023-02-12 21:45:00,2023-02-12 21:30:00,137306,0,137306,137307,21865.8,21758.9593333,Stop,-0.488619975792,-0.81436662632,1,17604,4,0.72523205645,3,0.741833825828,2,0.727522528267,3,0.596466815952,3
11120,2023-02-12 21:45:00,2023-02-12 22:00:00,2023-02-12 21:30:00,137306,1,137307,137308,21761.6,21669.9273333,Stop,-0.421258853516,-0.702098089193,1,17605,4,0.781318349453,2,0.787302528331,2,0.78367849714,3,0.840881002361,3
11121,2023-02-12 22:00:00,2023-02-14 01:30:00,2023-02-12 21:30:00,137306,2,137308,137322,21675.5,21673.7137778,Stop,-0.00824074287662,-0.013734571461,14,17606,4,0.629486193735,5,0.635734378401,2,0.584050659839,3,0.576740704549,3
11122,2023-02-12 22:15:00,2023-02-14 01:30:00,2023-02-12 21:30:00,137306,3,137309,137322,21650.5,21669.728,Stop,0.0888108819658,0.14801813661,13,17607,4,0.480007174828,2,0.407315097653,2,0.536059468204,3,0.390940381223,3
