method,row_id,entry_time,label_end_time,origin_bar,entry_bar,entry_price,leg,entry_vs_base_R,label,fold,probability
random_kfold,45,2018-01-08 00:30:00,2018-01-08 00:40:00,393,394,16183.9,1,1.8345338,0,1,0.375740427442
random_kfold,46,2018-01-08 00:45:00,2018-01-08 00:58:00,393,395,16087.9,2,0.83501482,0,3,0.259548277482
random_kfold,47,2018-01-08 01:00:00,2018-01-08 01:08:00,396,396,15878.8,0,0,0,2,0.0611032991724
random_kfold,48,2018-01-08 01:00:00,2018-01-08 01:08:00,393,396,15878.8,3,-1.34206247,0,1,0.071678620817
random_kfold,49,2018-01-08 01:15:00,2018-01-08 03:13:00,397,397,15776.3,0,0,0,4,0.0326033278027
random_kfold,50,2018-01-08 01:15:00,2018-01-08 03:13:00,396,397,15776.3,1,-1.07585796,0,3,0.0218180085333
random_kfold,51,2018-01-08 01:30:00,2018-01-08 03:13:00,397,398,15778.3,1,0.02112874,0,1,0.0535089330778
random_kfold,52,2018-01-08 01:30:00,2018-01-08 03:13:00,396,398,15778.3,2,-1.05486561,0,5,0.0385233549372
random_kfold,53,2018-01-08 01:45:00,2018-01-08 03:20:00,397,399,15710.4,2,-0.69619197,0,5,0.109448274394
random_kfold,54,2018-01-08 01:45:00,2018-01-08 03:20:00,396,399,15710.4,3,-1.7675559,0,1,0.16019837999
random_kfold,55,2018-01-08 02:00:00,2018-01-08 03:11:00,397,400,15834.1,3,0.61062057,0,5,0.157310732782
random_kfold,56,2018-01-08 03:15:00,2018-01-08 03:22:00,405,405,15661.4,0,0,0,3,0.113655956485
random_kfold,57,2018-01-08 03:30:00,2018-01-08 08:49:00,406,406,15561.3,0,0,0,3,0.181258187077
random_kfold,58,2018-01-08 03:30:00,2018-01-08 08:49:00,405,406,15561.3,1,-1.06525172,0,2,0.152008093055
random_kfold,59,2018-01-08 03:45:00,2018-01-08 03:51:00,406,407,15616.4,1,0.59013921,0,4,0.0879068397186
random_kfold,60,2018-01-08 03:45:00,2018-01-08 03:51:00,405,407,15616.4,2,-0.47888439,0,2,0.128360329909
random_kfold,61,2018-01-08 04:00:00,2018-01-08 08:54:00,406,408,15551.9,2,-0.10067711,0,2,0.102038308893
random_kfold,62,2018-01-08 04:00:00,2018-01-08 08:54:00,405,408,15551.9,3,-1.16528535,0,5,0.201170971391
random_kfold,63,2018-01-08 04:15:00,2018-01-08 04:37:00,406,409,15707.5,3,1.56585033,0,5,0.110662996255
random_kfold,64,2018-01-08 09:00:00,2018-01-08 09:12:00,428,428,15412.4,0,0,0,1,0.266432024648
random_kfold,65,2018-01-08 09:15:00,2018-01-08 09:59:00,429,429,15259.7,0,0,0,2,0.21416287444
random_kfold,66,2018-01-08 09:15:00,2018-01-08 09:59:00,428,429,15259.7,1,-1.65126781,0,1,0.185974073637
random_kfold,67,2018-01-08 09:30:00,2018-01-08 09:59:00,429,430,15234.8,1,-0.27195816,0,3,0.179203459563
random_kfold,68,2018-01-08 09:30:00,2018-01-08 09:59:00,428,430,15234.8,2,-1.92053152,0,5,0.106274709045
random_kfold,69,2018-01-08 09:45:00,2018-01-08 09:58:00,429,431,15285.6,2,0.28288018,0,1,0.160762464558
random_kfold,70,2018-01-08 09:45:00,2018-01-08 09:58:00,428,431,15285.6,3,-1.3711903,0,3,0.162887214758
random_kfold,71,2018-01-08 10:00:00,2018-01-08 13:18:00,432,432,15132,0,0,0,3,0.159240166582
random_kfold,72,2018-01-08 10:00:00,2018-01-08 13:18:00,429,432,15132,3,-1.39474127,0,2,0.0954409531067
random_kfold,73,2018-01-08 10:15:00,2018-01-08 13:18:00,432,433,15147.2,1,0.16741563,0,5,0.247002807937
random_kfold,74,2018-01-08 10:30:00,2018-01-08 13:17:00,432,434,15225.5,2,1.02982642,0,1,0.0719693726274
random_kfold,75,2018-01-08 10:45:00,2018-01-08 13:16:00,432,435,15249.4,3,1.29306547,0,5,0.135146971053
random_kfold,76,2018-01-08 16:00:00,2018-01-08 19:25:00,456,456,14480.7,0,0,1,2,0.0742759965852
random_kfold,77,2018-01-08 16:15:00,2018-01-08 16:34:00,456,457,14719.7,1,2.75078783,0,5,0.119988019092
random_kfold,78,2018-01-08 16:30:00,2018-01-08 16:36:00,456,458,14676.1,2,2.24897047,0,4,0.13575713229
random_kfold,79,2018-01-08 16:45:00,2018-01-08 17:31:00,456,459,14740.2,3,2.98673407,0,5,0.160155374989
random_kfold,80,2018-01-11 00:15:00,2018-01-11 00:38:00,681,681,14749.2,0,0,0,5,0.0868627522881
random_kfold,81,2018-01-11 00:30:00,2018-01-11 00:35:00,681,682,14798.7,1,0.55935237,0,5,0.0906319717719
random_kfold,82,2018-01-11 00:45:00,2018-01-11 01:01:00,683,683,14660.6,0,0,0,5,0.0871408045799
random_kfold,83,2018-01-11 00:45:00,2018-01-11 01:01:00,681,683,14660.6,2,-1.00118425,0,3,0.0488797054727
random_kfold,84,2018-01-11 01:00:00,2018-01-11 01:17:00,683,684,14612.9,1,-0.54226976,0,4,0.0634047213847
random_kfold,85,2018-01-11 01:00:00,2018-01-11 01:17:00,681,684,14612.9,3,-1.54019653,0,3,0.113970712792
random_kfold,86,2018-01-11 01:15:00,2018-01-11 01:36:00,685,685,14543,0,0,0,2,0.135291620776
random_kfold,87,2018-01-11 01:15:00,2018-01-11 01:36:00,683,685,14543,2,-1.33691663,0,3,0.116624953392
random_kfold,88,2018-01-11 01:30:00,2018-01-11 01:36:00,685,686,14561.2,1,0.20857686,0,1,0.0589549908607
random_kfold,89,2018-01-11 01:30:00,2018-01-11 01:36:00,683,686,14561.2,3,-1.13001287,0,3,0.0649523361263
random_kfold,90,2018-01-11 01:45:00,2018-01-11 02:40:00,687,687,14447.9,0,0,0,3,0.186226241139
random_kfold,91,2018-01-11 01:45:00,2018-01-11 02:40:00,685,687,14447.9,2,-1.08987142,0,5,0.117580274204
random_kfold,92,2018-01-11 02:00:00,2018-01-11 02:40:00,687,688,14445.3,1,-0.02999282,0,4,0.125797619544
random_kfold,93,2018-01-11 02:00:00,2018-01-11 02:40:00,685,688,14445.3,3,-1.11966811,0,5,0.159607828524
random_kfold,94,2018-01-11 02:15:00,2018-01-11 02:39:00,687,689,14458.7,2,0.12458558,0,2,0.0952382135191
random_kfold,95,2018-01-11 02:30:00,2018-01-11 02:54:00,687,690,14421.8,3,-0.30108182,0,5,0.255202259972
random_kfold,96,2018-01-12 15:15:00,2018-01-12 15:30:00,837,837,13815.2,0,0,0,4,0.196283107728
random_kfold,97,2018-01-12 15:30:00,2018-01-12 15:45:00,837,838,13745.1,1,-0.84568688,0,5,0.113924724035
random_kfold,98,2018-01-12 15:45:00,2018-01-12 15:51:00,839,839,13680.3,0,0,0,2,0.112673023866
random_kfold,99,2018-01-12 15:45:00,2018-01-12 15:51:00,837,839,13680.3,2,-1.62743452,0,5,0.0913205814914
random_kfold,100,2018-01-12 16:00:00,2018-01-12 16:20:00,840,840,13569.2,0,0,0,5,0.154393856861
random_kfold,101,2018-01-12 16:00:00,2018-01-12 16:20:00,839,840,13569.2,1,-1.35352782,0,5,0.154393856861
random_kfold,102,2018-01-12 16:00:00,2018-01-12 16:20:00,837,840,13569.2,3,-2.96774567,0,4,0.117230118738
random_kfold,103,2018-01-12 16:15:00,2018-01-12 16:19:00,840,841,13600.1,1,0.37953601,0,2,0.0928456318575
random_kfold,104,2018-01-12 16:15:00,2018-01-12 16:19:00,839,841,13600.1,2,-0.97707409,0,5,0.147742030225
random_kfold,105,2018-01-12 16:30:00,2018-01-14 22:02:00,842,842,13430.9,0,0,0,5,0.157175564228
random_kfold,106,2018-01-12 16:30:00,2018-01-14 22:02:00,840,842,13430.9,2,-1.6987,0,5,0.157175564228
random_kfold,107,2018-01-12 16:30:00,2018-01-14 22:02:00,839,842,13430.9,3,-3.03843239,0,5,0.157175564228
random_kfold,108,2018-01-12 16:45:00,2018-01-12 17:12:00,842,843,13551.5,1,1.496549,0,5,0.0679480695969
random_kfold,109,2018-01-12 16:45:00,2018-01-12 17:12:00,840,843,13551.5,3,-0.21740412,0,4,0.0660874785753
random_kfold,110,2018-01-12 17:00:00,2018-01-12 17:16:00,842,844,13515.4,2,1.04857704,0,5,0.259100976131
random_kfold,111,2018-01-12 17:15:00,2018-01-14 22:01:00,842,845,13465.3,3,0.42687633,0,4,0.122006479189
random_kfold,112,2018-01-12 21:00:00,2018-01-12 21:02:00,860,860,13844.8,0,0,0,3,0.121385785786
